,d,d_d,theta,d_theta,Goal
0,0.026403902098536488,0.23164124786853793,0.05048241838812828,-0.33341649174690247,0.0
1,0.031036727130413052,0.42637193202972407,0.04381408542394638,-0.6175341606140137,0.0
2,0.03956416621804237,0.23097485303878784,0.03146340325474739,-0.3185842037200928,0.0
3,0.04418366402387619,0.035743169486522675,0.02509172074496746,-0.023462591692805287,0.0
4,0.04489852488040924,-0.15939873456954956,0.024622468277812004,0.26965963840484614,0.0
5,0.04171055182814598,0.035710014402866364,0.03001566231250763,-0.022731661796569824,0.0
6,0.0424247533082962,0.23074080049991608,0.029561027884483337,-0.3134147226810456,0.0
7,0.04703956842422485,0.4257787466049194,0.02329273335635662,-0.6042429804801941,0.0
8,0.05555514246225357,0.23066246509552,0.011207874864339828,-0.31168782711029047,0.0
9,0.06016839295625687,0.03572067245841026,0.004974117502570152,-0.02297004498541355,0.0
10,0.060882806777954095,-0.1591278165578842,0.004514716565608977,0.26374685764312744,0.0
11,0.057700250297784805,0.03626262024044991,0.009789654053747652,-0.03492450341582298,0.0
12,0.058425500988960266,0.23158124089241028,0.009091163985431194,-0.33196309208869934,0.0
13,0.06305712461471558,0.426908016204834,0.0024519022554159164,-0.6292163729667664,0.0
14,0.07159528881311417,0.23208890855312347,-0.010132424533367155,-0.34329965710639954,0.0
15,0.07623706758022307,0.0374641790986061,-0.016998417675495148,-0.06147393956780434,0.0
16,0.07698635011911392,-0.1570513546466827,-0.018227897584438324,0.21809624135494232,0.0
17,0.07384531944990158,-0.3515496850013733,-0.01386597380042076,0.4972646236419678,0.0
18,0.06681432574987411,-0.15591874718666077,-0.003920679911971092,0.1929839551448822,0.0
19,0.06369595229625702,0.03958718478679657,-6.100162863731384e-05,-0.10828205198049544,0.0
20,0.06448769569396973,0.23504140973091123,-0.002226641401648521,-0.4083652198314666,0.0
21,0.06918852776288986,0.04029645025730133,-0.01039394736289978,-0.12396703660488129,0.0
22,0.06999445706605911,-0.15432091057300568,-0.012873288244009016,0.15776818990707395,0.0
23,0.06690803915262222,-0.34890070557594294,-0.009717922657728195,0.43869304656982416,0.0
24,0.059930022805929184,-0.15332211554050443,-0.0009440630674362183,0.1356664001941681,0.0
25,0.05686357989907265,0.042143981903791435,0.0017692651599645615,-0.1646878570318222,0.0
26,0.057706460356712334,0.23757286369800568,-0.0015244912356138227,-0.4642073214054108,0.0
27,0.062457919120788574,0.04281625896692276,-0.010808639228343964,-0.17958006262779236,0.0
28,0.06331424415111542,-0.15179534256458282,-0.014400240033864973,0.10202053189277648,0.0
29,0.060278337448835366,-0.34635117650032043,-0.012359827756881712,0.3824442327022552,0.0
30,0.05335131287574768,-0.5409430861473083,-0.00471094436943531,0.6635435819625854,0.0
31,0.04253245145082474,-0.3454376459121704,0.008559927344322205,0.3620525598526001,0.0
32,0.035623699426651,-0.1501038372516632,0.015800978988409042,0.06463489681482315,0.0
33,0.03262162208557129,0.04513043910264969,0.017093677073717117,-0.23052918910980225,0.0
34,0.03352423012256622,0.24034614861011505,0.012483092956244944,-0.5252881050109863,0.0
35,0.03833115100860596,0.04538379609584808,0.001977330073714256,-0.2361601889133453,0.0
36,0.0392388291656971,-0.14942120015621185,-0.002745874226093292,0.04959290847182274,0.0
37,0.03625040501356125,-0.3441541790962219,-0.0017540156841278076,0.3338165581226349,0.0
38,0.029367320239543915,-0.5389047861099243,0.004922315478324889,0.6183657050132751,0.0
39,0.01858922466635704,-0.3435256779193878,0.017289631068706512,0.3198288679122925,0.0
40,0.011718710884451866,-0.14831304550170898,0.023686207830905914,0.025131780654191967,0.0
41,0.00875244941562414,0.04680907353758812,0.024188842624425888,-0.2675549685955048,0.0
42,0.009688631631433966,-0.14831987023353577,0.01883774437010288,0.025282632559537888,0.0
