# Position , Speed, Angle, Angular speed, attack
-2.071671485900878906e-01,-2.106511145830154419e-01,1.053500082343816757e-02,-2.607944905757904053e-01,0.000000000000000000e+00
-2.113801836967468262e-01,-4.058693349361419678e-01,5.319110583513975143e-03,3.402227535843849182e-02,0.000000000000000000e+00
-2.194975614547729492e-01,-6.010138392448425293e-01,5.999555811285972595e-03,3.272013962268829346e-01,0.000000000000000000e+00
-2.315178364515304565e-01,-7.961677908897399902e-01,1.254358422011137009e-02,6.205944418907165527e-01,0.000000000000000000e+00
-2.474412024021148682e-01,-9.914115071296691895e-01,2.495547197759151459e-02,9.160353541374206543e-01,0.000000000000000000e+00
-2.672694325447082520e-01,-1.186813712120056152e+00,4.327617958188056946e-02,1.215308189392089844e+00,0.000000000000000000e+00
-2.910057008266448975e-01,-9.922234416007995605e-01,8.753553777933120728e-02,9.352698326110839844e-01,1.000000000000000000e+00
-3.108501732349395752e-01,-7.980179190635681152e-01,1.062409356236457825e-01,6.633103489875793457e-01,1.000000000000000000e+00
-3.268105387687683105e-01,-6.041353940963745117e-01,1.195071414113044739e-01,3.977167308330535889e-01,1.000000000000000000e+00
-3.388932347297668457e-01,-4.104939997196197510e-01,1.274614781141281128e-01,1.367114484310150146e-01,1.000000000000000000e+00
-3.471031188964843750e-01,-2.169995158910751343e-01,1.301957070827484131e-01,-1.215175464749336243e-01,1.000000000000000000e+00
